product_id,ingredient_name,therapeutic_class
1e68ca3c,Megestrol,Beta-blocker
56d92698,Secnidazole,Antiviral
11bb8629,Cyproheptadine,Beta-blocker
2ef2ff40,Beclometasone,corticosteroid
aff7f3e4,Tretinoin,Beta-blocker
69fab29f,Alprazolam,Antifungal
4c040e50,Amlodipine,antihypertensive
d5f077eb,Buspirone,Antiviral
de6131ec,Amoxycillin,antibiotic
8f33459a,Pentoxifylline,Antifungal
6dce0af7,Sildenafil,Antiviral
75f0faed,Domperidone,antacid
a8007aa2,Deflazacort,Anxiolytic
e52eaac1,Cetirizine,antihistamine
93ef732c,Lisinopril,Antiviral
28b12a64,Paroxetine,Beta-blocker
7f14ad14,Norfloxacin,Beta-blocker
72e061bb,Disodium Hydrogen Citrate,Beta-blocker
11db4f0f,Pantoprazole,antacid
4354f07c,Lovastatin,Anxiolytic
bbd00742,Rosuvastatin,Beta-blocker
c7cf74a4,Cinnarizine,Antiviral
04e6b4da,Glimepiride,antidiabetic
318a4c4d,Diclofenac,analgesic
88ffb967,Sirolimus,Antiviral
1ff1a966,Loperamide,Antiviral
c1311ada,Domperidone,antacid
ecd391a4,Losartan,antihypertensive
eceeb764,Omeprazole,antacid
d9858771,Sildenafil,Anxiolytic
769d77df,Tramadol,Anxiolytic
b269f390,Ketoconazole,Beta-blocker
55778023,Beclometasone,corticosteroid
b33eb7a8,Boric Acid,Antiviral
ce6e39a2,Acarbose,Anxiolytic
a666c86c,Amisulpride,Antiviral
403fb68f,Chlorzoxazone,analgesic
8b2f5615,Ketoconazole,Anxiolytic
723c7204,Metformin,antidiabetic
8f8499da,Gentamicin,corticosteroid
df67d213,Mesterolone,Anxiolytic
08608a84,Metformin,antidiabetic
c39b0189,Nandrolone Decanoate,Beta-blocker
177598af,Domperidone,antacid
e7682395,Benzydamine,Beta-blocker
77be44e2,Nimodipine,Antiviral
13d21f6b,Vitamin D3,Anxiolytic
f0a65c66,Tramadol,analgesic
bc14aca8,Azithromycin,antibiotic
e6b37beb,Ranitidine,antacid
a9a36f57,Levetiracetam,Beta-blocker
21e6721a,Glimepiride,antidiabetic
8fe03f9e,Dabigatran Etexilate,Antiviral
2175e8f5,Flavoxate,Antifungal
3d6de355,Furosemide,diuretic
c458949b,Clarithromycin,Antiviral
f338b876,Deflazacort,Anxiolytic
e52cefc8,Omeprazole,antacid
e45e3425,Calcium Carbonate,Antiviral
6ea824ee,Diclofenac,analgesic
8421f898,Ethinyl Estradiol,Beta-blocker
13880e78,Moxifloxacin,Antiviral
167d555b,Imipramine,Anxiolytic
25250acc,Ketoconazole,Antifungal
55ee28c6,Etodolac,Anxiolytic
a578337f,Sulfamethoxazole,Antifungal
b083a901,Zolpidem,Beta-blocker
13d48f72,Diphenhydramine,Anxiolytic
78ea8ecc,Erlotinib,Antiviral
282aedf8,Hydroquinone,Antiviral
f0b868bd,Hydrocortisone,Antiviral
d1770ddd,Cetirizine,antihistamine
c1f6b58f,Amitriptyline,antidepressant
624f80f8,Atorvastatin,Beta-blocker
c79ee91d,Ramipril,antihypertensive
957fbfad,Coal Tar,Antiviral
32d982d7,Cefixime,antibiotic
0a7c21d9,Sitagliptin,antidiabetic
b5c5b889,Polystyrene Sulfonate,Antiviral
5a40c709,Gabapentin,Beta-blocker
d2c24ea5,Amlodipine,antihypertensive
c944ef80,Clopidogrel,Antifungal
40263af6,Quetiapine,Beta-blocker
29c170fb,Sodium Valproate,Beta-blocker
10c63c9a,Diclofenac,analgesic
54493f18,Propranolol,Anxiolytic
33575ccd,Tamsulosin,Antiviral
81d6a64f,Alfuzosin,Antiviral
c9189b43,Caffeine,antihistamine
ab6b511b,Diclofenac,analgesic
5fa66be0,Ribavirin,Beta-blocker
d514ca7b,Clomiphene,Antifungal
55c1baac,Sitagliptin,antidiabetic
bb0d26b9,Nebivolol,Anxiolytic
d674db76,Sildenafil,Antifungal
04cd7e01,Teneligliptin,Anxiolytic
7ef682ab,Amorolfine,Anxiolytic
e767155a,Ranitidine,antacid
0ec741f8,Diclofenac,analgesic
78de733d,Aceclofenac,analgesic
42afe7e7,Levocetirizine,antihistamine
022609f0,Aspirin,Anxiolytic
018c42bc,Ofloxacin,Anxiolytic
2b7e87a6,Tramadol,analgesic
506f5f3d,Mupirocin,Antiviral
e1c515ab,Choline Salicylate,Antiviral
3217dedc,Glimepiride,antidiabetic
44bd0d7e,Tranexamic Acid,Antifungal
36bd93e6,Colistimethate Sodium,Beta-blocker
8677536c,Magaldrate,Antiviral
e164f405,Pregabalin,Antifungal
b2d2a4e5,Disulfiram,Anxiolytic
c8757435,Linezolid,Beta-blocker
b8ebc731,Vildagliptin,Antiviral
5a2b1689,Ofloxacin,Antifungal
e1d21841,Tacrolimus,Anxiolytic
44c7aecf,Caffeine,Antiviral
68ace8dd,Tamoxifen,Antiviral
b4bcfcfc,Hydroquinone,Antifungal
f01efc0c,Drotaverine,analgesic
28eca809,Lactulose,Beta-blocker
cfd6c2a1,Mometasone,Antiviral
1b4f036e,Triamcinolone Acetonide,Beta-blocker
9638c7d8,Hyaluronic Acid,Anxiolytic
05839a2a,Loxapine,Anxiolytic
286fe6fd,Progesterone,Anxiolytic
90b67712,Ibuprofen,Antiviral
ceb01eda,Flavoxate,Anxiolytic
400859aa,Nandrolone Decanoate,Beta-blocker
0d7098cc,Domperidone,antacid
50872e10,Mefenamic Acid,Anxiolytic
6cc65bca,Amlodipine,antihypertensive
44111988,Isotretinoin,Antifungal
efaacb91,Linezolid,Anxiolytic
e5251697,Roxithromycin,Antiviral
fd1f650a,Etidronate,Antiviral
7ef4732d,Chloroquine,Antiviral
2e6e6e4f,Human insulin,Antifungal
b9f2a16f,Phenylephrine,antihistamine
9c487ad4,Pantoprazole,antacid
51479ac4,Vitamin A,Antiviral
bd6899a5,Aceclofenac,analgesic
dc188848,Lactobacillus,Antifungal
cb0413ef,Domperidone,antacid
a7516581,Aceclofenac,analgesic
7ce21035,Aspirin,Antifungal
2ec4ef51,Rivaroxaban,Anxiolytic
f60c2359,Cefixime,antibiotic
b3618967,Methylphenidate,Beta-blocker
d9a61ab2,Chlorhexidine Gluconate,Beta-blocker
8ec76f28,Dapagliflozin,Antiviral
039f76a4,Nicorandil,Antifungal
92446850,Trazodone,Antiviral
0d3fa931,Aceclofenac,analgesic
c41b80ac,Faropenem,Beta-blocker
d235c252,Progesterone,Antifungal
b8a3e1f9,Amlodipine,antihypertensive
f45035d6,Halobetasol,Antifungal
bc7f5e5f,Levocetirizine,antihistamine
7cc4e32f,Valsartan,diuretic
e1a5e95e,Isotretinoin,Antifungal
3ff00db0,Azithromycin,antibiotic
e773f798,Norethisterone,Antifungal
0cac5090,Etoricoxib,Antifungal
bb92b767,Fluconazole,antibiotic
130e67a3,Magaldrate,Antiviral
ffd0b05e,Voriconazole,Antifungal
69a9a53b,Erythromycin,Antifungal
80db80ec,Betahistine,Antiviral
1c67763e,Levocetirizine,antihistamine
f5b9248e,Atorvastatin,Anxiolytic
eddff35a,Bromocriptine,Antifungal
275c59a1,Ivermectin,Antiviral
82488e3a,Chlorzoxazone,analgesic
73bc32b5,Progesterone,Anxiolytic
d0e1cdd1,Gabapentin,Beta-blocker
9a05646d,Atorvastatin,Beta-blocker
8ef1e139,Sultamicillin tosilate,Antifungal
bdc26a82,Omeprazole,antacid
6d9a100e,Lidocaine,Antiviral
e688bbf0,Hydroquinone,Anxiolytic
85426b4a,Cefdinir,Anxiolytic
265744e5,Glucosamine,Antiviral
c4a32631,Albendazole,Antifungal
f797c91e,Desloratadine,Antiviral
8e77bed1,Metronidazole,Beta-blocker
e5bfe00c,Loteprednol etabonate,Anxiolytic
4c895195,Ondansetron,Beta-blocker
84e870e5,Tamsulosin,Antifungal
59863eb7,Hydroquinone,Antiviral
09ba7405,Darbepoetin alfa,Beta-blocker
30430154,Diclofenac,analgesic
d58811c0,Ketoconazole,Anxiolytic
201d24cd,Xylometazoline,Anxiolytic
01e971f7,Famotidine,Antiviral
3762e897,Itraconazole,Antifungal
18fcb17c,Diclofenac,analgesic
659f89e2,Acitretin,Anxiolytic
d644bdfa,Trifluoperazine,Anxiolytic
66a5ad76,Clonazepam,Anxiolytic
ce01f53e,Glimepiride,antidiabetic
48181a6a,Paracetamol,analgesic
58f7011a,Hydrocortisone,Beta-blocker
f2fe8caa,Amlodipine,antihypertensive
bde35f86,Amlodipine,antihypertensive
80800dd6,Miconazole,Anxiolytic
e0a8e05a,Serratiopeptidase,Antiviral
b697e3ed,Rosuvastatin,Antifungal
cc37e2e0,Calcium,Anxiolytic
602367ca,Bromhexine,Antiviral
477de0e8,Salmeterol,Beta-blocker
d9fb9227,Nimesulide,analgesic
ea697fe4,L-Methyl Folate,Anxiolytic
faaaac9c,Naproxen,Antiviral
cd69b495,Levocetirizine,antihistamine
cfee807c,Amoxycillin,antibiotic
dcbc6d5d,Hydroxychloroquine,Antiviral
33cb50e4,Alprazolam,Antiviral
1c65d41a,Folic Acid,Antiviral
012427ea,Cholestyramine,Beta-blocker
dfbf5de3,Clindamycin,Beta-blocker
7757ca47,Ciprofloxacin,antibiotic
e0bc0ee3,Domperidone,antacid
aae716af,Mesterolone,Anxiolytic
9a37bc8c,Cefixime,antibiotic
5f812b67,Amlodipine,antihypertensive
9a01c69b,Paracetamol,analgesic
0ab7a3ee,Permethrin,Beta-blocker
d07bf380,Amlodipine,antihypertensive
58568a9f,Cinnarizine,Beta-blocker
dc2a7a6a,Diclofenac,antacid
04d4435a,Betamethasone,Beta-blocker
d7531978,Tranexamic Acid,Anxiolytic
90ea1eea,Aspirin,Antifungal
29702ac3,Trypsin,Beta-blocker
730cc408,Mesalazine,Antiviral
1c345750,Rosuvastatin,Antifungal
92edf006,Xantinol Nicotinate,Antifungal
21a66557,Medroxyprogesterone acetate,Antifungal
a73d0cf1,Ranolazine,Anxiolytic
4494faf2,Cefotaxime,Anxiolytic
82aa8f52,Aceclofenac,analgesic
c909e9f1,Lidocaine,Anxiolytic
bc013550,Aceclofenac,analgesic
8400dcd7,Voglibose,Beta-blocker
85d4925a,Tacrolimus,Beta-blocker
7fa11993,Fluconazole,Antiviral
cbbc305d,Gabapentin,Beta-blocker
7de0f2a9,Isoxsuprine,Antifungal
9a09e494,Clotrimazole,Antifungal
9dd5337b,Pioglitazone,Beta-blocker
d25ef011,Glucosamine,Antifungal
e7673c87,Chloroquine,Antiviral
f71afc61,Domperidone,Antifungal
812dd766,Clindamycin,Anxiolytic
bfe79d90,Salmeterol,Beta-blocker
87012639,Metformin,antidiabetic
f7854804,Lactitol,Beta-blocker
ca2baee7,Moxifloxacin,Beta-blocker
f40a25b6,Citicoline,Anxiolytic
4d29dcdb,Diclofenac,analgesic
9227e3eb,Isotretinoin,Anxiolytic
bda28b9d,Sulfasalazine,Anxiolytic
bc171f24,Entecavir,Antifungal
18fab5e2,Levocetirizine,antihistamine
0cf54d13,Terbinafine,Anxiolytic
aaecdc96,Acetylcysteine,Antiviral
8dbe5d8a,Domperidone,antacid
e0456e06,Rabeprazole,antacid
e2bc48e8,Diacerein,Beta-blocker
c18b6313,Telmisartan,antihypertensive
fe2c6f7b,Caffeine,antihistamine
149d7007,Domperidone,Beta-blocker
801a437d,Ketoconazole,Antiviral
1d449423,Amoxycillin,antibiotic
2365fad4,Ferric Carboxymaltose,Antiviral
c0e3dd44,Amoxycillin,antibiotic
cdf5942b,Taurine,Beta-blocker
3ff9e6a5,Epalrestat,Anxiolytic
0fd8f32c,Risperidone,Anxiolytic
265dea5c,Carvedilol,Anxiolytic
e440a8c9,Sodium Chloride,Beta-blocker
87a2a2c8,Levocetirizine,antihistamine
57390b57,Omeprazole,antacid
82322a20,Silodosin,Antiviral
93bb4773,Magnesium Sulphate,Anxiolytic
5c2c4743,Levamisole,Antifungal
7ebfea8e,Triclofos,Antiviral
809576dc,Ketoconazole,Antifungal
3eaf7952,Caffeine,analgesic
1190fb22,Chlordiazepoxide,Anxiolytic
6573ea06,Cefpodoxime Proxetil,Beta-blocker
99ffbbf5,Colistimethate Sodium,Antiviral
ef7c3abf,Etoricoxib,Antiviral
b88acade,Azithromycin,antibiotic
903fb22d,Methylcobalamin,Anxiolytic
eec54f12,Betamethasone,Antiviral
b68d9847,Ibuprofen,Antifungal
49c86fb4,Pantoprazole,antacid
cad72fdc,Piperacillin,Beta-blocker
f30ffe4b,Ofloxacin,Anxiolytic
070f3378,Gabapentin,Anxiolytic
23420605,Acebrophylline,Antiviral
50284f4a,Methylcobalamin,Antifungal
65b90747,Dexamethasone,corticosteroid
ab67c2d6,Cefuroxime,Antifungal
1ee86a0b,Haloperidol,Anxiolytic
9c90a790,Diclofenac,analgesic
9a629b3d,Digoxin,Beta-blocker
6b2e4457,Calcium,Antiviral
fb76579e,Loratadine,analgesic
bf85f5cd,Rosuvastatin,Anxiolytic
04e72f4f,Permethrin,Beta-blocker
ae1ab416,Tolperisone,Antifungal
c004c335,Levodopa,Antifungal
4f7e1163,Aceclofenac,analgesic
9dad83c9,Cefalexin,Antifungal
ffe3215b,Metformin,antidiabetic
78275dc7,Mefenamic Acid,analgesic
d1995ba2,Flupirtine,Anxiolytic
acd005ed,Ethionamide,Anxiolytic
6eaf565d,Chlorpheniramine Maleate,antihistamine
b4d090e4,Nandrolone Decanoate,Antifungal
0b1d5664,Cefuroxime,Anxiolytic
666c5e16,Cefixime,antibiotic
b9ea4f79,Methylcobalamin,Anxiolytic
73cd84a2,Azelastine,Beta-blocker
458693d6,Azithromycin,antibiotic
fe313bc3,Aceclofenac,analgesic
f40f18da,Povidone Iodine,Beta-blocker
2fae2944,Clonazepam,Antifungal
43f2a309,Cefixime,antibiotic
fceca0a2,Ivermectin,Antifungal
780f2fe1,Prochlorperazine,Antiviral
b7a19cc7,Cetirizine,antihistamine
155d6956,Amlodipine,antihypertensive
c9f6945c,Aceclofenac,analgesic
83a9c62d,Hydroquinone,Antifungal
37402717,Flupenthixol,Beta-blocker
467cce61,Fexofenadine,antihistamine
9154c3ca,Fluocinolone acetonide,Anxiolytic
73184640,Lorazepam,Antiviral
b3d6e88a,Luliconazole,Antifungal
98cc9b09,Clomipramine,Beta-blocker
83832ee2,Ondansetron,Beta-blocker
a64e38a1,Chlorhexidine Gluconate,Anxiolytic
2eb1a0d6,Solifenacin,Antiviral
7775ff42,Benzoyl Peroxide,Antiviral
9825b6f3,Telmisartan,antihypertensive
d19f9cd2,Ciprofloxacin,antibiotic
4d7de740,Cefpodoxime Proxetil,Anxiolytic
d8378e6a,Pantoprazole,antacid
383870dd,Cefixime,antibiotic
594ad79b,Diclofenac,analgesic
c49afd49,Clindamycin,Anxiolytic
ea87ddd3,Ramipril,Anxiolytic
d7f52836,Methylcobalamin,Antiviral
4693952f,Sodium Valproate,Beta-blocker
e8969c7d,Amoxycillin,antibiotic
4892911a,Tamsulosin,Antiviral
31858a33,Megestrol,Beta-blocker
6aefc131,Bromhexine,bronchodilator
33f6c4a3,Gabapentin,Antifungal
12f2f5fd,Domperidone,antacid
e246dea7,Arteether,Beta-blocker
24c934d2,Desloratadine,Anxiolytic
f3dd2802,Baclofen,Antifungal
2b49e8d3,Isoxsuprine,Antiviral
c58b5a7d,Candesartan,Anxiolytic
95dcbab8,Furazolidone,Beta-blocker
02804574,Norfloxacin,Antifungal
f177c07b,Cefuroxime,Antiviral
6deb539f,Olopatadine,Beta-blocker
d223a434,Rosuvastatin,Beta-blocker
aab32f25,Methylcobalamin,Beta-blocker
35136694,Glycolic acid,Antifungal
ef2f4328,Hydroxyurea,Beta-blocker
8cad69cd,Hydrocortisone,Antifungal
1615bd90,Beclometasone,corticosteroid
f54f7b5f,Domperidone,Antifungal
c637d6b9,Voglibose,Beta-blocker
6d5921f6,Amoxycillin,antibiotic
72e4c43e,Amoxycillin,antibiotic
d192f6dc,Haloperidol,Antiviral
53333874,Tramadol,analgesic
6dedd3bd,Betamethasone,Beta-blocker
5a6245a2,Diclofenac,analgesic
434ad03f,Levetiracetam,Antiviral
2d6c463f,Ciclesonide,Anxiolytic
133946cf,Piroxicam,Antifungal
626d4d3b,Magnesium Sulphate,Antiviral
1a7f0d7d,Ethamsylate,Antiviral
493b8052,Aceclofenac,analgesic
0e147686,Betahistine,Beta-blocker
207be8ee,Pantoprazole,antacid
7a702d0b,Desloratadine,Beta-blocker
cf1c8db8,Flavoxate,Anxiolytic
37302c69,Ramipril,Antiviral
78329f39,Amoxycillin,antibiotic
61372740,Ketoconazole,Antifungal
0bd35cf6,Penicillamine,Anxiolytic
ea2749c5,Amitriptyline,antidepressant
dd99330c,Sertaconazole,Beta-blocker
a8c00c79,Levocetirizine,antihistamine
4f985b1f,Lidocaine,corticosteroid
442a8505,Benidipine,Beta-blocker
9091ab9c,Ofloxacin,Anxiolytic
2f8e2e7f,Levocetirizine,antihistamine
6c19e895,Citicoline,Beta-blocker
2154667b,Nimodipine,Anxiolytic
2b04e8f1,Aceclofenac,analgesic
0a2e74c6,Cefadroxil,Beta-blocker
0ef63e51,Darbepoetin alfa,Beta-blocker
c1925609,Methylprednisolone,corticosteroid
ec95e444,Mometasone,Beta-blocker
7217d91c,Ribavirin,Beta-blocker
1382b064,Tranexamic Acid,Beta-blocker
889d4c69,Ciprofloxacin,antibiotic
71967e65,Indomethacin,Beta-blocker
4de9ff5d,Tramadol,Antiviral
5f104f26,Vitamin D3,Antiviral
509392fb,Halobetasol,Antiviral
3c3ff00d,Povidone Iodine,Antifungal
72ff5bac,Ketoconazole,Beta-blocker
e4d4ccc3,Ivermectin,Beta-blocker
983c35e2,Guaifenesin,Beta-blocker
80eba2d9,Aspirin,Antiviral
4c4c90be,Erlotinib,Antifungal
cb8611ea,Zolpidem,Antiviral
0fbbd34f,Aceclofenac,analgesic
f669dd1f,Amoxycillin,antibiotic
9bfabb0e,Ferrous Ascorbate,Anxiolytic
3318e409,Lisinopril,Beta-blocker
5faea85f,Linezolid,Beta-blocker
66e3f4f8,Fluconazole,Antifungal
848e1611,Isoniazid,Antifungal
cbebbf7e,Sodium Chloride,Antiviral
6c02bd97,Sodium Chloride,Anxiolytic
e6f74888,Ofloxacin,Antifungal
f120d97d,Mifepristone,Beta-blocker
53439d74,Levosulpiride,antacid
74170204,Metoprolol Tartrate,Antifungal
7006c75b,Amisulpride,Antifungal
5ced7eda,Clobetasol,Anxiolytic
c3776314,Ondansetron,Anxiolytic
35b8db14,Modafinil,Antifungal
2083e032,Minoxidil,Antiviral
6757ab98,Paracetamol,analgesic
814ad7e9,Domperidone,Antifungal
bc5d7c76,Desmopressin,Antifungal
de0ff92d,Clotrimazole,Beta-blocker
c634684b,Ibuprofen,Anxiolytic
7b0042ca,Gliclazide,Anxiolytic
d6806679,Chlorpheniramine Maleate,antihistamine
3586c7d5,Fluconazole,Antiviral
c09bc830,Levocetirizine,antihistamine
dd769f9a,Aceclofenac,analgesic
1bbe3e90,Pregabalin,Anxiolytic
3dbd1f40,Saxagliptin,antidiabetic
9e0f8b64,Calcium citrate,Beta-blocker
afed52b0,Heparin,Anxiolytic
fefb2c99,Ondansetron,Anxiolytic
d63df004,Azithromycin,antibiotic
bbb6ebe8,Etofylline,Antiviral
7d8680b4,Ceftriaxone,antibiotic
f9a5fc02,Desmopressin,Anxiolytic
978cb630,Paracetamol,antihistamine
dde2cb8c,Albendazole,Beta-blocker
d753d51e,Aceclofenac,analgesic
e006ba2a,Diclofenac,analgesic
c994f7f3,Bupivacaine,Antifungal
0a159c1e,Dehydroepiandrosterone,Antiviral
f4801e99,Bisacodyl,Antifungal
3d5f77e3,Bupropion,Antiviral
96b8c698,Alpha Ketoanalogue,Antiviral
ae795977,Salicylic Acid,Beta-blocker
626c44a3,Cefpodoxime Proxetil,Antifungal
a597e512,Itraconazole,Anxiolytic
23b9b913,Nadifloxacin,Beta-blocker
2d2c64a8,Gliclazide,antidiabetic
f855fa46,Nebivolol,Beta-blocker
92ac52c5,Ketoprofen,Antiviral
b5cd0ce5,Ambroxol,Anxiolytic
9f8dc9e9,Sitagliptin,antidiabetic
5d829f58,Diclofenac,analgesic
42d75b4f,Aceclofenac,analgesic
cda96f6c,Granisetron,Antiviral
b7239091,Imipramine,Antifungal
db6e5cb5,Tobramycin,Beta-blocker
23b7713d,Primaquine,Antiviral
18251caa,Ciprofloxacin,antibiotic
b78931c8,Vinpocetine,Antifungal
c7ccd62b,Amikacin,Antiviral
f35d89bc,Paracetamol,analgesic
65143ac1,Betamethasone,Beta-blocker
1694bb93,Dapagliflozin,Antifungal
020729d8,Oxaceprol,Anxiolytic
78b1640f,Chlorzoxazone,analgesic
66aceafb,Esomeprazole,antacid
6b11c443,Cefpodoxime Proxetil,Antifungal
6324a049,Paracetamol,analgesic
88d51af7,Citicoline,Anxiolytic
fe31a648,Glimepiride,antidiabetic
a889d3f3,Nimesulide,analgesic
90f2a3cc,Diacerein,Antifungal
769b76ac,Adapalene,Antifungal
2c082b5b,Permethrin,Antifungal
3d4cf309,Atorvastatin,Beta-blocker
0f675c1b,Amlodipine,antihypertensive
98f6dcd6,Methylcobalamin,Beta-blocker
74292ce5,Procyclidine,Anxiolytic
3fa31385,Caffeine,antihistamine
f07be435,Acitretin,Beta-blocker
0f0dcdf1,Fluoxetine,Anxiolytic
e949b20a,Clonazepam,Beta-blocker
5d12aa86,Acetylcysteine,Beta-blocker
113ef9ea,Bromelain,Antiviral
53838d6d,Sodium Valproate,Antiviral
21bb903d,Ramipril,Beta-blocker
12299b8c,Imipramine,Antiviral
af60a0ab,Metformin,antidiabetic
dca59313,Luliconazole,Beta-blocker
c166bbfc,Ondansetron,Antifungal
f0b28c10,Levocetirizine,antihistamine
a4288b4c,Domperidone,antacid
2fc7b525,Lovastatin,Anxiolytic
08de0c69,Calcium Polystyrene Sulphonate,Beta-blocker
2789434d,Mometasone,Beta-blocker
d648e71c,Amoxycillin,antibiotic
6a0fb0fd,Aceclofenac,analgesic
29cd9566,Hydroquinone,Antiviral
2c87ba63,Sodium Chloride,Anxiolytic
3f721efd,Amlodipine,antihypertensive
a08dc30e,Luliconazole,Antifungal
11dae485,Norethisterone,Beta-blocker
2c3d5e7a,Divalproex,Beta-blocker
63c4cbc8,Potassium Nitrate,Antiviral
bf53744c,Hydrochlorothiazide,diuretic
f246e5b9,Bisacodyl,Beta-blocker
15ad748b,Atorvastatin,Anxiolytic
e29ef85d,Glucosamine,Antifungal
a42b8de1,Isotretinoin,Beta-blocker
a9873ea0,Rabeprazole,antacid
6841066d,Cetirizine,antihistamine
013786fc,Ampicillin,Anxiolytic
1bd0092b,Ketoconazole,Anxiolytic
bbb07a7d,Levocetirizine,antihistamine
2dc8966c,Colchicine,Beta-blocker
27fa213b,Ketoconazole,Antifungal
ed1103b1,Salmeterol,Anxiolytic
eec9c93e,Clioquinol,Beta-blocker
28eaec88,Ibuprofen,analgesic
f4a8d857,Amoxycillin,antibiotic
1bf53c9b,Methylprednisolone,corticosteroid
bb72b708,Hydroquinone,Antiviral
a26fa08a,Amoxycillin,antibiotic
5370ba07,Fenofibrate,Antifungal
5187d802,Clobazam,Anxiolytic
371cf50c,Doxylamine,Antifungal
dfa16955,Beclometasone,corticosteroid
9c852018,Luliconazole,Antifungal
0981cd52,Drotaverine,Antiviral
fe729869,Methylcobalamin,Antifungal
11e01704,Bicalutamide,Antifungal
cae8f366,Sparfloxacin,Antiviral
fd9c867f,Metformin,antidiabetic
e2deca9c,Aceclofenac,analgesic
3bafcc14,Nimesulide,analgesic
88cf9ace,Gliclazide,antidiabetic
439b0689,Climbazole,Beta-blocker
ff73efaf,Rabeprazole,antacid
572acac1,Candesartan,Antifungal
7be02e77,Orlistat,Antifungal
fd0083d4,Mometasone,Antiviral
2932afa1,Cetirizine,antihistamine
6b36b869,Terbinafine,Antifungal
759286d7,Irinotecan,Beta-blocker
9b1db42b,Aceclofenac,analgesic
11ad5f16,Iron,Anxiolytic
d226eedb,Adapalene,Antiviral
8cf64f82,Albendazole,Antiviral
d546ea0f,Potassium Nitrate,Antiviral
75c53178,Telmisartan,antihypertensive
0585cea0,Insulin Glargine,Antifungal
ef60df4b,Clonazepam,Beta-blocker
0fc0573c,Nimesulide,analgesic
143a3258,Orlistat,Antifungal
937d5033,Artesunate,Antiviral
68e4e6e3,Levofloxacin,Anxiolytic
947fa1ce,Clonazepam,Beta-blocker
8b1b5426,Amorolfine,Anxiolytic
fd2415f5,Nimesulide,analgesic
fd2e0726,L-Methyl Folate,Antifungal
4dbb0692,Clobetasol,Beta-blocker
c8ed4a74,Benzoyl Peroxide,Antifungal
89ec3d6e,Hemocoagulase,Anxiolytic
9e0735eb,Salmeterol,Anxiolytic
10eb0304,Domperidone,Anxiolytic
d2be41c0,Insulin Glargine,Antifungal
fcf9b73d,Seratrodast,Beta-blocker
8f06db8c,Levocetirizine,antihistamine
f8edbd6b,Quinapril,Antiviral
c1975144,Metformin,antidiabetic
add93b72,Bromhexine,bronchodilator
456794d4,Choline Salicylate,Beta-blocker
e8a51ce7,Piracetam,Antifungal
0c47264d,Ofloxacin,Anxiolytic
db4a85ab,Glimepiride,antidiabetic
7789ecf2,Sucralfate,Beta-blocker
3624ec07,Linezolid,Anxiolytic
eef687c4,Tolterodine,Antifungal
b3211722,Dapoxetine,Anxiolytic
c01a7dab,Diclofenac,analgesic
c539475e,Domperidone,antacid
0714de69,Pioglitazone,Antifungal
5fc84159,Hydroquinone,Antifungal
f52e6a32,Betahistine,Antiviral
95dcf03e,Calcitriol,Anxiolytic
71d62d06,Ondansetron,Antiviral
c889e082,Bisoprolol,Beta-blocker
99e8b42a,Progesterone,Antiviral
38221a6b,Luliconazole,Anxiolytic
71a660a4,Penicillamine,Beta-blocker
3e14c164,Carboxymethylcellulose,Beta-blocker
da065a17,Phenylephrine,corticosteroid
ae1d4b43,Alprazolam,Antifungal
aff7d0fe,Loperamide,Antiviral
ae05df46,Nimesulide,analgesic
2da4ca5e,Chlordiazepoxide,Beta-blocker
feab5507,Gabapentin,Anxiolytic
49d7bca6,Hydroxypropylmethylcellulose,Beta-blocker
7af3f5f8,Ibuprofen,analgesic
89612299,Rosuvastatin,Antiviral
369a00e1,Caspofungin,Antifungal
18341cde,Fluocinolone acetonide,Beta-blocker
1b99befa,Lansoprazole,Anxiolytic
c690d482,Metoprolol Succinate,Antiviral
84726ff7,Ketorolac,Antiviral
eddb755f,Domperidone,antacid
263faf80,Etizolam,Anxiolytic
a0a93065,Levofloxacin,Antifungal
e0d764fd,Rabeprazole,antacid
301d20fc,Clobazam,Antifungal
c60d4b8d,Phenytoin,Anxiolytic
8913e663,Fluconazole,Beta-blocker
cccc32dc,Amlodipine,antihypertensive
2b8e9b27,Citalopram,Antifungal
5e133adc,Levetiracetam,Anxiolytic
fd7ae884,Calamine,Antiviral
343e14de,Betamethasone,Beta-blocker
df35ff40,Lansoprazole,Anxiolytic
bfd06286,Levocetirizine,antihistamine
e99bd18c,Minoxidil,Anxiolytic
725fa72a,Aceclofenac,analgesic
038d0a81,Acyclovir,Beta-blocker
d5407f85,Ivermectin,Antifungal
d0e7dedb,Atorvastatin,Antifungal
6f7086dc,Atorvastatin,Antiviral
fab2e513,Metformin,antidiabetic
ef6354c6,Progesterone,Antiviral
6cd78382,Methylcobalamin,Antiviral
5f0cc267,Domperidone,antacid
5aaa9e86,Dapagliflozin,Antiviral
38f91ee5,Ketoconazole,Beta-blocker
8513bd08,Diclofenac,analgesic
48da1d2d,Gabapentin,Beta-blocker
1892accb,Itraconazole,Beta-blocker
36c31ab1,Clobazam,Antifungal
800e44db,Clindamycin,Anxiolytic
473b1db5,Aspirin,Antifungal
2b1436cc,Losartan,antihypertensive
2b2d7970,Montelukast,antihistamine
6ce55444,Albendazole,Anxiolytic
27eda27a,Isoxsuprine,Beta-blocker
