id,name
2443,Nectar Biopharma Pvt Limited
2444,Wens Drugs India Pvt Ltd
2445,Unipower Pharmaceuticals Pvt Ltd
2446,Jiomed Healthcare Pvt Ltd
2447,Eswar Therapeutics Pvt Ltd
2448,Anabolic Remedies Pvt Ltd
2449,Vidakem Lifesciences Pvt Ltd
2450,Konverge Healthcare Pvt Ltd
2451,Tanvi Fitness Private Limited
2452,Hansula Pharma Pvt Ltd
2453,Supernova Pharmaceuticals Pvt Ltd
2454,Riasma Lifesciences Pvt Ltd
2455,Apco Pharma Ltd
2456,Auztus Laboratories Pvt Ltd
2457,P and P Dermaceuticals Pvt Ltd
2458,MB2 Medicare
2459,Medhexa Pharma
2460,Sceolex Pharma Pvt Ltd
2461,Biofield Pharma
2462,Altak Pharmaceuticals Pvt Ltd
2463,Eminent Healthcare
2464,Rbs Pharmaceutical
2465,Fulfil Healthcare Pvt Ltd
2466,Mabril Healthcare Pvt Ltd
2467,Alpa Laboratories Ltd
2468,Biomiicron Pharmaceuticals
2469,Efficus Life Sciences And Pharmaceuticals Pvt Ltd
2470,Krishlar Pharmaceuticals
2471,Haryana Formulations Pvt Ltd
2472,Bogs India (P) Ltd
2473,Wynclark Pharmaceuticals Private Limited
2474,Royal Sapphire Remedies
2475,Mediganza Healthcare
2476,Lakshya Life Sciences
2477,Morphil Life Sciences Pvt Ltd
2478,BPlus NG Pharmaceuticals
2479,WellYou Biotech
2480,Ginpax Healthcare
2481,Stately Lifescience Pvt Ltd
2482,Asiatic Pharmaceuticals
2483,Allites life Sciences Pvt Ltd
2484,Aaltramed Healthcare Ltd
2485,AMPS Biotech Pvt Ltd
2486,Octavia Labs Pvt Ltd.
2487,Kriti Lifesciences
2488,Zelleven Healthcare Pvt Ltd
2489,Parex Pharmaceuticals Pvt Ltd
2490,Dalcon Drugs Pvt Ltd
2491,Volksmed Healthcare Pvt Ltd
2492,Brown & Burk Pharmaceuticals Ltd
2493,Ponoogun Healthcare Pvt Ltd
2494,Livewort Labs Pvt Ltd
2495,TBG pharma ltd
2496,Luzan Pharma
2497,Nami Lifesciences Pvt Ltd
2498,Solway Pharmaceuticals Pvt Ltd
2499,Nova Indus Pharmaceuticals
2500,Sparkle Life Sciences Pvt Ltd
2501,Waves Bio-Tech Pvt Ltd
2502,Pykon Healthcare
2503,Harson Laboratories
2504,Ucardix Pharmaceuticals
2505,Regenix Drugs Ltd
2506,Kanvista Drugs Pvt Ltd
2507,Rafflesia Life Sciences Pvt Ltd
2508,Evershine Lifesciences Pvt Ltd
2509,Capitis Healthcare Pvt Ltd
2510,Medichem Pharmceuticals Ltd
2511,Merit Organics Ltd
2512,Walnut Lifesciences
2513,Yuventis Pharmaceuticals
2514,BB Remedies Pvt Ltd
2515,Wellsyskure Pharmaceuticals
2516,Euronova Pharmaceuticals
2517,Cooper Pharma Limited
2518,Akmed Biotech
2519,Vikram Laboratories
2520,World Wide Pharma
2521,Albiorix Pharmaceuticals Pvt Ltd
2522,Technica Lab Pvt Ltd
2523,Universal Health Sciences
2524,Adney Healthcare Private Limited
2525,Zenexa Healthcare
2526,AAR ESS Remedies Pvt Ltd
2527,Konniseri Pharmaceuticals Pvt Ltd
2528,Siochem Pharma Pvt Ltd
2529,Joslin Pharma India Pvt Ltd
2530,Biotic Healthcare
2531,Queen Pharmaceuticals Ltd
2532,Trimak Lifesciences
2533,Asgard Labs Private Limited
2534,Curatio Healthcare India Pvt Ltd
2535,Eshbilords Pharmaceuticals
2536,Reflaction Healthcare
2537,Halberd Pharmaceuticals
2538,Dowell Pharmaceutical
2539,Claris Lifesciences Ltd
2540,Genwell Health Solutions
2541,Optho Life Sciences Pvt Ltd
2542,Euporie Pharmaceuticals
2543,Aman Healthcare
2544,Medshine Pharmaceutical
2545,Evexia Life Sciences
2546,Stensa Life Sciences
2547,Onestep Healthcare Pvt Ltd
2548,Zestwin Lifesciences
2549,Burgeon Pharmaceuticals Pvt Ltd
2550,Cellgen Biopharma
2551,Emenox Healthcare
2552,Axyzen Life Sciences
2553,Rubrics Healthcare Pvt Ltd
2554,Torance Healthcare Pvt Ltd
2555,Therapia Sanjeevani
2556,Uni Labs
2557,H & I Critical Care
2558,Nano Syn Organics Pvt Ltd
2559,Narankaa Pharma
2560,Numera Life Sciences
2561,Seamac Formulations Pvt Ltd
2562,Smilax Pharmaceuticals
2563,Pranshul Lifescience Pvt Ltd
2564,Clarix Healthcare
2565,Innovexa Healthcare Pvt Ltd
2566,Fenestra Pharmaceuticals
2567,Kloster Pharmaceuticals
2568,Medrhans Pharmaceuticals Private Limited
2569,Mindway Skincare
2570,Broadspectrum Remedies Private Limited
2571,Heal Dose
2572,Spic Pharmaceuticals
2573,Shree Ganesh Pharmaceuticals
2574,Vishwak Pharmaceuticals
2575,Spark Bless Pharma
2576,911 Dermatology Pvt Ltd
2577,NDMA Healthcare Pvt Ltd
2578,Calibre Pharmaceutical
2579,Iveon Laboratories Limited
2580,Elcliff Formulations Pvt Ltd
2581,Chordius pharmaceuticals Ltd
2582,Snyder Healthcare
2583,Reltic Labs
2584,Cyrus Remedies
2585,MidasCare Pharmaceuticals Pvt Ltd
2586,Prakash Biopharma
2587,Nova Scotia
2588,Kaizen Pharmaceuticals Pvt Ltd
2589,S R Pharmaceuticals
2590,Aprica Pharmaceuticals Pvt Ltd
2591,Fiale Pharmaceuticals
2592,Scinticaa Pharma
2593,Medirin Pharmaceuticals Pvt Ltd
2594,Optiderma Skincare LLP
2595,Modron Healthcare
2596,Evercure Pharmaceuticals
2597,JM Laboratories
2598,Vejovis Pharmacy (OPC) Private Limited
2599,Jain Pharmaceuticals
2600,Solar Life Sciences Medicare Pvt Ltd
2601,Medfe
2602,Brahamputra Research Pvt Ltd
2603,Frisco Hill Pharmacia
2604,MIG Healthcare
2605,Converge Biotech
2606,Maxinovel-Biotech
2607,Cruise Pharmacia Pvt Ltd
2608,Max Nodaz Life Sciences
2609,Mewell Medisciences
2610,Balint pharmaceuticals
2611,Frontline Remedies
2612,Germex Laboratories
2613,Square Pharmaceuticals Ltd
2614,Ryland Healthcare
2615,Medicom International Eyetech Pvt Ltd
2616,Citric Labs
2617,Austrazen Bio Pharmaceuticals Pvt Ltd
2618,Cardia Life Care Pvt Ltd
2619,Samajeswara Pharma Pvt Ltd
2620,Life Science Bio-Tech India Pvt Ltd
2621,Lesanto Laboratories
2622,Glue Biotech
2623,Auroswift Pharma
2624,Maestro Healthcare Pvt Ltd
2625,Nutrilis Healthcare Pvt Ltd
2626,Mauline India Pvt Ltd
2627,Trireme Life Sciences Pvt Ltd
2628,Esmatrix Life Sciences Pvt Ltd
2629,Capricorn Biotech
2630,Baxil Pharma Pvt Ltd
2631,Quality Bestochem Formulations Pvt Ltd
2632,Neocell Science Pharmaceuticals Pvt Ltd
2633,Gladcare Formulations Pvt Ltd
2634,Widcure Healthcare
2635,Beloorbayir Biotech Limited
2636,Bio-Med Pvt Ltd
2637,Ambromide Pharma Private Limited
2638,Biocordis Pharmaceuticals Pvt Ltd
2639,Aspire Pharma
2640,Vbrace International
2641,Epione Pharma Pvt Ltd
2642,Theta Lab Pvt Ltd
2643,Emdrix Pharmaceuticals Pvt Ltd
2644,Larion Life Sciences Pvt Ltd
2645,Mogon Healthcare
2646,Skysun Lifesciences Pvt Ltd
2647,Ion Heathcare Pvt Ltd
2648,Zenobio Life Science
2649,Vaishnavi Drugs Agency
2650,Gatlen Biotech
2651,Sinag Healthcare Pvt Ltd
2652,Prector Lifesciences
2653,Vintech Formulations
2654,Brystlekone Pharma
2655,Bionext Pharma Pvt Ltd
2656,JVD Pharma Pvt Ltd
2657,Forrit Lifecare
2658,Asbestos Drugs & Chemicals Pvt Ltd
2659,Ivy Healthcare
2660,Red Planet Pharmaceuticals
2661,Ravian Life Science Pvt Ltd
2662,NeoSun Biotech India Pvt Ltd
2663,SUNRISE PHARMACEUTICAL
2664,Astronia Life Sciences
2665,Orange Healthcare Pvt Ltd
2666,Adore Healthcare
2667,Aarmed Formulation Pvt Ltd
2668,Tyykem Private Limited
2669,Corpus Lifesciences Pvt Ltd
2670,Gujarat Pharma Lab Pvt Ltd
2671,Orion Biotech Pvt Ltd
2672,Kaymed Pharmaceuticals Pvt. Ltd.
2673,Mavin Pharmaceuticals
2674,L T & L Pharma Pvt Ltd
2675,Clanthis Lifesciences Pvt Ltd
2676,Pharmatak Opthalmics Pvt Ltd
2677,Group Pharmaceuticals Ltd
2678,Indian Pharmaceuticals
2679,Vision Biotech
2680,Solkem Pharmaceutical
2681,S&S Health Care
2682,Prime Meditek
2683,Avin Pharma
2684,Sepik Life Sciences
2685,Greenray Pharmaceuticals
2686,Shankus Acme Pharma Pvt Ltd
2687,Tanzer Lifecare Pvt Ltd
2688,United Laboratories India Pvt Ltd
2689,Nexina Life Sciences Pvt Ltd
2690,Biodyne Remedies Pvt Ltd
2691,Novique Life Sciences
2692,Aerozest Life Science
2693,Cadman Healthcare
2694,Veterix Lifesciences Private Limited
2695,Bangalore Antibiotics & Biologicals Pvt Ltd
2696,Maya Drugs & Antibiotics
2697,Auskincare Formulation Pvt Ltd
2698,Crompton Pharma Pvt Ltd
2699,Peau Brillante
2700,Pharmed Ltd
2701,Protech Telelinks
2702,Kramer Pharmaceuticals Pvt Ltd
2703,Olamic Healthcare
2704,Snig Pharmaceuticals Pvt Ltd
2705,Redosine Pharmaceutical Pvt Ltd
2706,Verrmont Healthcare Pvt Ltd
2707,Micron Biotech
2708,Verve Healthcare Ltd
2709,CAM Neuro Pharma Pvt. Ltd.
2710,Nordic Formulations Pvt Ltd
2711,Pray Healthcare
2712,Silhos Pharma Ltd
2713,Stenkem Molecules Pvt Ltd
2714,Quality Pharma Products Pvt. Ltd.
2715,Befam Pharmaceuticals Pvt Ltd
2716,Rhumasafe Pharmaceutical
2717,Nirvonix Healthcare LLP
2718,Medocean Pharmaceuticals
2719,Sarthi Life Sciences
2720,Lewis Bioserch Pharma Pvt Ltd
2721,Disan Pharma
2722,Almet Corporation Ltd
2723,Lichem Pharmaceuticals
2724,Abron Healthcare
2725,Shantam Pharmaceuticals Pvt Ltd
2726,Shreeji Healthcare Impex
2727,Aigis Biotec
2728,Albris Healthcare And Biotech Pvt Ltd
2729,Aaura Care Pharmaceutical Pvt Ltd
2730,Cronical Pharma Pvt Ltd
2731,Maxmed Lifesciences Pvt Ltd
2732,Neosys Medicare
2733,Wood Rock Healthcare Pvt Ltd
2734,Vardhman Biotech Pvt Ltd
2735,Welwart pharmaceutical Pvt Ltd
2736,Zeuson Medicines Pvt Ltd
2737,Mars Therapeutics & Chemicals Ltd
2738,Redmax Pharma
2739,Dokcare Life Sciences
2740,Sipra Remedies
2741,Paripurna Healthcare
2742,Lekar Pharma Ltd
2743,Megma Health Care Pvt Ltd
2744,Pious Bioteca
2745,Olamic Pharma Pvt. Ltd.
2746,Raffles Pharmaceuticals
2747,Kenvish Healthcare
2748,Kabir Life Sciences
2749,Allure Remedies Pvt Ltd
2750,Davemax Pharma
2751,Kioxy Healthcare
2752,Opsiscare Lifesciences Pvt Ltd
2753,Sanstuti Pharmaceuticals Pvt Ltd
2754,Zynovia Lifecare
2755,Premedium Pharmaceuticals Pvt Ltd
2756,Noir Pharmaceuticals Ltd
2757,Norgam Medicaments Pvt Ltd
2758,Medicasa Pharmaceutical
2759,Optima Healthcare
2760,Orphic Pharma (India) Ltd
2761,Dutch Remedies
2762,Lacqure Healthcare
2763,Cordial Lifesciences Pvt Ltd
2764,Janani
2765,Regaliz Medicare Pvt Ltd
2766,Snell's Therapeutics
2767,Systacare Remedies
2768,Pharm Biotech
2769,Medsyn Lab Biotech
2770,Unix Biotech
2771,Rejuva Healthcare
2772,Krypton Pharmaceuticals
2773,Medicare Remedies Pvt Ltd
2774,Friska Nutraceuticals Pvt Ltd
2775,Safe U Pharmaceuticals
2776,Dee Gradibus Life Care Pvt Ltd
2777,Brzee Mediscience
2778,Blisson Mediplus Pvt Ltd
2779,Dermaland Pvt Ltd
2780,Pharmagic Lifesciences
2781,Glacia Life Care
2782,GSL Pharmaceuticals Pvt Ltd
2783,Lee Chem Biotech Pvt Ltd
2784,Ishjas Pharma Pvt Ltd
2785,Maksal Pharmaceuticals (P) Ltd
2786,Cause & Cure Pvt Ltd
2787,Stride Healthcare
2788,Drmashine Research Laboratory
2789,Spica Lab
2790,Medigen Life Sciences
2791,Prontocure Pharma Pvt. Ltd.
2792,Arrient Healthcare Pvt Ltd
2793,Pace Pharmaceuticals
2794,Eutheon Life Sciences Pvt Ltd
2795,Wintech Pharmaceuticals
2796,Magbro Healthcare Pvt Ltd
2797,Reddy Pharmaceuticals
2798,Adwin Pharma
2799,Maxton Life Sciences
2800,Rene Lifescience
2801,Gmed Labs
2802,Narvs Pharma
2803,Medreich Lifecare Ltd
2804,May and Baker Pharmaceuticals Ltd
2805,Disecure Pharma
2806,Alathea Biotec Pvt Ltd
2807,Salveo Life Sciences Limited
2808,Vsaar Pharma Pvt Ltd
2809,Meditrina Biotech Pvt Ltd
2810,Sresan Pharmaceuticals
2811,Alleviate Therapeutics
2812,Cantry Medico Pvt Ltd
2813,Affluential Pharmaceuticals Pvt Ltd
2814,Triko Pharmaceuticals
2815,Aadi Health Care
2816,L&M Pharmaceutical Pvt Ltd
2817,Mclaine Pharmaceutical
2818,Adenscot Healthcare
2819,Medirose drug & pharma
2820,Saphnix Life Sciences
2821,Akesiss Pharma Pvt Ltd
2822,Insinius Pharmaceuticals
2823,Arpsy Life Science Private Limited
2824,GPS Pharma Pvt Ltd
2825,Tzana Pharmaceuticals Pvt Ltd
2826,MLT Laboratories Pvt Ltd
2827,Butson Bioscience
2828,Dr Alson Laboratories Pvt Ltd
2829,Lifecred Healthcare Pvt. Ltd.
2830,Metrix Healthcare Pvt Ltd
2831,Kanraxy Pharma
2832,Kaps3 Life Sciences
2833,Pollen Healthcure Pvt. Ltd.
2834,Aarvi Drugs
2835,Medi Globe
2836,Daxin Pharmaceutical Pvt Ltd
2837,Meditia Lab Pvt. Ltd.
2838,Moxy Laboratories Pvt Ltd
2839,Rusan Pharma Ltd
2840,Kathkin Lifesciences Private Limited
2841,Zanetaz Medicorp
2842,Gynofem Heathcare Pvt. Ltd.
2843,SG Lifecare Pvt Ltd
2844,Zither Labs
2845,Gloss Pharmaceuticals Pvt Ltd
2846,Sunrise Pharamceuticals
2847,Daniel Pasteur
2848,Eurozen Systems Private Limited
2849,Admit Pharmaceuticals Pvt Ltd
2850,Fairdeal Formulations (India) Pvt Ltd
2851,Modern Laboratories
2852,Adbio Organics Pvt Ltd
2853,Kayess Healthcare
2854,Leo Star Healthcare Pvt Ltd
2855,Lezaa Biotech
2856,Zephyr Medicare Pvt Ltd
2857,Plus India
2858,Cheminnova Life Sciences
2859,Arbro Pharmaceuticals Pvt Ltd
2860,Cell Biotic
2861,Bipin Drug House
2862,Rebanta Health Care (P) Limited
2863,Condor Healthcare Pvt Ltd
2864,Alar Laboratories Ltd
2865,Cytochem Health Care India Pvt Ltd
2866,Aaschem Life Care Pvt Ltd
2867,Dermont Pharmaceuticals Pvt Ltd
2868,Sahaj Pharmaceuticals Pvt Ltd
2869,Baxium health Science
2870,Stenzer Healthcare
2871,Uniword Pharma
2872,Sarvit Life Sciences
2873,Manas Pharmaceuticals Pvt Ltd
2874,Maxcare Lifesciences
2875,Zering Smith Lifesciences
2876,Enamour Lifecare.
2877,Krishgir Pharmaceuticals Pvt Ltd
2878,Wisdom Exim Private Limited
2879,Mech Pharmaceuticals
2880,Embark Lifescience Pvt Ltd
2881,Cerovene Healthcare Pvt Ltd
2882,Surge Biotech Pvt Ltd
2883,Biotavia Labs Pvt Ltd
2884,Sympar Life Sciences
2885,Dansan Medichem
2886,S.S.M Pharmaceuticals
2887,AAA Pharma Trade Pvt Ltd
2888,Nucleosomecare Pharma Llp
2889,Endolabs Ltd
2890,Sigman Wellness
2891,Saaol Pharma Pvt Ltd
2892,Alcott Healthcare Pvt Ltd
2893,His Eyeness Ophthalmics Pvt Ltd
2894,Alwin Wilcare Pharmaceuticals
2895,Nimbus Health Care Pvt Ltd
2896,F C Remedies
2897,PSI India Pvt Ltd
2898,Thurs Pharmaceuticals
2899,Ronyd Healthcare Pvt Ltd
2900,Strivo Pharma Pvt Ltd
2901,Biostreak Pharmaceuticals
2902,U & V Cancure Pvt. Ltd.
2903,Cartel Laboratories
2904,Axter Pharmaceuticals Pvt Ltd
2905,Hansh Pharmaceuticals
2906,Scoshia Remedy Inc
2907,Calren Care Lifesciences Pvt Ltd
2908,Ravenbhel Pharmaceuticals Pvt Ltd
2909,Sanray Derma Pvt Ltd
2910,Obzone Pharmaceuticals Pvt Ltd
2911,Vinsha Pharmaceuticals
2912,Maksun Biotech Pvt Ltd
2913,Kestrel Lifesciences
2914,Lifepure Labs Pvt Ltd
2915,Sonika Life Sciences Ltd
2916,Regaliz India Ltd
2917,Vanesa Care Pvt Ltd
2918,Arsn Pharmaceuticals Private Limited
2919,Reckitt Benckiser
2920,Hacks & Slacks Healthcare
2921,KCM Laboratories
2922,Ampus Life Sciences Ltd
2923,Vhl Pharmaceuticals Private Limited
2924,Medwell Pharmaceuticals
2925,Gaurish Pharmaceuticals
2926,Bonitas Life Science Pvt Ltd
2927,Aiwo Limited
2928,Starus Pharmaceuticals
2929,Assam Chemical & Pharmaceutical Pvt Ltd
2930,Healthserch Pharma LLP
2931,Lavish Biotech
2932,Skan Research Lab Pvt Ltd
2933,Ess Emm Pharma Pvt Ltd
2934,Hitzelberger Life Sciences Pvt Ltd
2935,Cutik Medicare Pvt Ltd
2936,Rhone-Poulenc India Ltd
2937,Biovista Lifesciences
2938,Granvalor Pharmaceuticals Pvt. Ltd.
2939,Coniak Lifesciences
2940,Consent Pharmaceuticals Pvt Ltd
2941,Dexon Biotech Private Limited
2942,Obat Medicare Pvt Ltd
2943,Cambist Biotech Pvt Ltd
2944,Skora Healthcare Private Limited
2945,Axiommax Oncology Pvt Ltd
2946,Krebz Healthcare Pvt Ltd
2947,SBS Biotech Limited
2948,Varun Life Sciences Pvt Ltd
2949,Earthmed Pharmaceutical Pvt Ltd
2950,Medna Biotech Private Limited
2951,Gaiety Life
2952,Nutri Synapzz Therapeutis Pvt Ltd
2953,Green Lab Healthcare
2954,MPS Life Sciences Pvt Ltd
2955,Mediword Healthcare
2956,Winsome Bioceuticals
2957,Armour Remedies India Ltd
2958,Aps Biotech Pvt Ltd
2959,Zerdia Healthcare Pvt. Ltd.
2960,Skvamps Pharma Pvt Ltd
2961,Fidelity Lifesciences Pvt Ltd
2962,Mediwell Laboratories
2963,SBP Biotech
2964,Biowin Remedies
2965,Universal NutriScience
2966,Maxo Chem Ltd
2967,J.K. Drugs & Pharmaceutical Pvt Ltd
2968,Bennet Mypher Pharmaceuticals LLP
2969,Argil Life Science
2970,Winsun Laboratories
2971,Geo Pharma Pvt Ltd
2972,Incepta Pharma
2973,Volks Biotech
2974,Mediday Healthcare Pvt Ltd
2975,Omega Remedies Pvt Ltd
2976,Swizing Biosciences
2977,Milard Life Sciences
2978,Parangat Organics
2979,Cubiwell Lifesciences Pvt Ltd
2980,Redvia Pharmaceutical
2981,Evans Pharma
2982,Entero Healthcare Solutions Pvt Ltd
2983,Elcure Pharmaceuticals
2984,Rozer Pharmaceuticals Pvt Ltd
2985,Arkas Pharma Pvt Ltd
2986,Daffohils Laboratories Pvt Ltd
2987,Nithyasha Healthcare Pvt Ltd
2988,Seepi Pharma Pvt Ltd
2989,Brio Bliss Life Science Pvt Ltd
2990,Zenfo Med Remedies Private Limited
2991,Winmark Pharmaceuticals Pvt Ltd
2992,LCB Pharma
2993,Profess Health Products P Ltd
2994,Rosa Lifesciences
2995,Alive Pharmaceutical Pvt Ltd
2996,Avighna Medicare Pvt. Ltd.
2997,Ronak Laboratories
2998,Xenomics Pharmaceuticals Pvt Ltd
2999,Biozoc INC
3000,Kedna Pharmaceuticals
3001,Maxmed Health Care Private ltd
3002,Unigrow Pharmaceuticals
3003,Sarb Pharmaceuticals
3004,Eurocare
3005,Watran Pharmaceuticals Pvt. Ltd.
3006,Radicool Pharmaceutical Pvt Ltd
3007,Beekay Pharmaceuticals
3008,Biosmith Laboratories
3009,Celosia Pharmaceutical Pvt Ltd
3010,Manith Healthcare Pvt Ltd
3011,Intellect Lifescience
3012,Mediboon Pharma Private Limited
3013,Samco Pharma Works Pvt Ltd
3014,H2H India Biotech Private Limited
3015,Mepfarma India Pvt Ltd
3016,Shreem Drugs Pvt Ltd
3017,Dr Arvind Lifescience Pvt Ltd
3018,Hy-Gro Chemicals Pharmatek Pvt Ltd
3019,Indo-Asia Pharma Care
3020,Cipla Health Ltd
3021,Racoon Pharmaceutical
3022,Jubilant Life Sciences
3023,Zorion Drugs & Herbs Pvt. Ltd.
3024,Rose Pharmaco Pvt Ltd
3025,Zivago Pharma Private Limited
3026,Chethana Pharmaceuticals
3027,Nelon Pharmceuticals
3028,Dicore Pharmaceuticals Pvt Ltd
3029,RSR Healthcare
3030,Earth Biotech
3031,Vish Lifecare Pvt Ltd
3032,Alpha Health Care
3033,Hygeia Pharmaceuticals
3034,Baltic Pharmaceuticals
3035,Wokindia Pharmaceuticals
3036,Extant Pharmaceutical
3037,Richie Laboratories Ltd
3038,Aureate Healthcare Pvt Ltd
3039,Nexus India
3040,Fullife Healthcare Pvt Ltd
3041,Tavis Lifecare
3042,Moderik Healthcare
3043,Maa Formulations Pvt Ltd
3044,The Aesthetic Sense
3045,Arches Pharmaceuticals
3046,Benmed Pharmaceuticals
3047,Glanto Pharmaceuticals
3048,Sanjeevani Bio-Tech Pvt Ltd
3049,Ayati Pharma Pvt Ltd
3050,Carolene Therapeutics Pvt Ltd
3051,Abbey Health Care Pvt Ltd
3052,Bio-Trust Pharmaceuticals
3053,Serin Formulations Pvt Ltd
3054,Healsure Lifesciences Pvt. Ltd.
3055,Labcorp India Pvt Ltd
3056,Seluria Pharmaceuticals
3057,6ipain Healthcare Pvt Ltd
3058,Aaron Pharmaceuticals Pvt Ltd
3059,Franklin Remedies
3060,UCB India Pvt Ltd
3061,Kolaz Biotech Pvt Ltd
3062,Winystra Pharmaceuticals Pvt . Ltd.
3063,Revenza Pharmaceuticals Pvt Ltd
3064,Biovzn Pharmaceuticals
3065,Nask Pharmaceuticals Private Limited
3066,Citizen Laboratories Pvt Ltd
3067,Raman Weil Pvt Ltd
3068,Aubade Healthcare Pvt Ltd
3069,Espirit Lifecare
3070,Leewell Pharmaceuticals Pvt Ltd
3071,Scot Derma Private Limited
3072,Premier Nutraceuticals Pvt Ltd
3073,Surewin Healthcare
3074,Sentiss Pharma
3075,Bhandaree Consumer Products Pvt Ltd
3076,Quince Lifesciences Pvt Ltd
3077,Curious Biotech
3078,Zencure Organics
3079,Relward Pharma
3080,Vitality21 Biosciences Llp
3081,Octillions Pharmaceuticals
3082,Steps and Smith Healthcure
3083,Pharmacopius Drugs Pvt Ltd
3084,Kaithy Pharma
3085,Alports Healthcare Pvt Ltd
3086,Raymond Pharmaceutical Pvt Ltd
3087,Takeda Pharmaceuticals India Pvt. Ltd
3088,Vaxova Drugs Pvt Ltd
3089,Primecure Medicine Pvt Ltd
3090,V.S. Healthcare Ltd
3091,Sebert Lifesciences
3092,Hublore Healthcare Pvt Ltd
3093,Fountil Life Sciences Pvt Ltd
3094,G Nine Pharmaceuticals
3095,Lakshya Pharma Pvt Ltd
3096,Shinemax Pharma India Pvt Ltd
3097,Akpash Pharmaceuticals Pvt Ltd
3098,Spores Lifesciences Inc
3099,Pink Health
3100,MySIM Therapeutics Pvt. Ltd.
3101,Galaxus Pharmaceuticals
3102,SRK Lifesciences & Research India Pvt Ltd
3103,Syswin Pharmaceuticals Pvt Ltd
3104,Haeal Pharma
3105,Seraph Life Sciences Pvt Ltd
3106,Uniroyal Biotech
3107,Zorex Pharma Pvt Ltd.
3108,Zerico Lifesciences Pvt Ltd
3109,Schulke India Private Limited
3110,Kaizen Research Labs India Pvt Ltd
3111,Vrovwen Biologics Pvt Ltd
3112,Semiotic Pharmaceutical Private Limited
3113,Druto Laboratories
3114,Ankyl Earth Pharmaceuticals Pvt Ltd
3115,savoy Biotech
3116,Cansas Life Care
3117,Numed
3118,Surelife Remedies Pvt Ltd
3119,Green Bract Lifesciences
3120,Infra Pharmaceuticals Pvt Ltd
3121,Salsim Pharma Pvt Ltd
3122,Welfo Pharmaceuticals Pvt Ltd
3123,Medivaxia Pharma
3124,Ichor Biologics Pvt Ltd
3125,Goodman Gilman's Life Sciences Private Limited
3126,Prerna Remedies
3127,Caresbridge Pharmaceuticals
3128,Pills India Lifecare Solutions
3129,Ozenius Pharmaceuticals
3130,Niya Biotech
3131,Aronation Lifecare Pvt Ltd
3132,Kitnix Pvt Ltd
3133,Qurewell Health Science Pvt Ltd
3134,Sweadish Lifesciences
3135,Lok Beta Pharmaceuticals Pvt. Ltd.
3136,Devyam Medicare Pvt Ltd
3137,Shiny Pharmaceuticals Pvt Ltd
3138,Qrative Care
3139,Varenyam Healthcare Pvt Ltd
3140,Labinduss Ltd
3141,Milimax Healthcare
3142,Teblik Drugs Pvt Ltd
3143,Nexokinde Healthcare Pvt Ltd
3144,MBWorld Exim Pvt. Ltd.
3145,Aareen Healthcare Pvt Ltd
3146,Arion Healthcare
3147,Iasis Care
3148,Allito Biocare
3149,Talson Pharmaceuticals
3150,Liva Healthcare Ltd
3151,Crystal Variety Remedies Private Limited
3152,Uvtech Biosciences Private Limited
3153,Deserve Life Sciences
3154,Racmose Pharmaceuticals Pvt Ltd
3155,Ekasar Lifescience
3156,Peenak Pharma
3157,BMS India Pvt Ltd
3158,Ostrich Pharmaceuticals Pvt Ltd
3159,Medipha India Laboratories
3160,Gavisun Healthcare
3161,Derma Edge Pharma Llp
3162,Akshita Remedies
3163,Medisync Pharma
3164,Eumed Healthcare
3165,Remington Life Sciences LLP
3166,Human Antibiotic Pharmaceuticals Pvt Ltd
3167,Leopold Healthcare LLP
3168,Stermed India
3169,Serene Lifeworld Pvt Ltd
3170,HealthXR
3171,Pacific Meditech Pvt Ltd
3172,BDR Pharmaceuticals Internationals Pvt
3173,Sungrace Pharma Pvt Ltd
3174,Remedy Life Sciences India Pvt Ltd
3175,Glial Life Science LLP
3176,Techyon Biotech Pvt Ltd
3177,Meditek India
3178,Karisca Healthcare Pvt Ltd
3179,Canipla Care
3180,Mercury Laboratories Ltd
3181,Immuna Life Sciences
3182,Wellness Remedies Pvt Ltd
3183,Allergan India Pvt Ltd
3184,SA Remedies
3185,National Chemical & Pharmaceuticals Works Pvt Ltd
3186,Kaizen Drugs Pvt Ltd
3187,Espee Formulation Pvt Ltd
3188,Shaimil Laboratories
3189,Panjon Pharma Ltd
3190,Abettor Life Sciences Pvt Ltd
3191,Olympus Therapeutics Pvt Ltd
3192,Lifegrace Pharmaceuticals Pvt Ltd
3193,RND Laboratories Pvt Ltd
3194,Winston Pharmaceuticals Ltd
3195,Nexgen Pharma
3196,Mediwill Life Sciences
3197,Vernoxy Pharma Pvt Ltd
3198,Solveig Lifesciences
3199,Omnimol Meditechnics Pvt Ltd
3200,Aster Medipharm Pvt Ltd
3201,Septalyst Lifesciences Pvt.Ltd.
3202,Across Laboratories Pvt Ltd
3203,Spc Healthcare Private Limited
3204,Care Biochemicals Pvt Ltd
3205,Johnson & Smith Co
3206,Aquadry Pharma Pvt Ltd
3207,Camlin Pharma
3208,Replica Remedies
3209,Liveon Healthcare Pvt Ltd
3210,Aartha Pharmaceuticals Pvt Ltd
3211,Nexgen Rx Life Science Pvt Ltd
3212,Biomed Pharmaceuticals
3213,Waksman Selman Pharmaceuticals Pvt Ltd
3214,Times Biotech
3215,Neos Healthcare
3216,Zydus Wellness Product Ltd
3217,Kiefer Pharmaceuticals
